RANGE,FRAMECOUNT
-9.852500000000077,251.0
-9.852500000000077,251.0
-9.852500000000077,256.0
-9.852500000000077,256.0
-9.852500000000077,256.0
-9.852500000000077,256.0
-9.852500000000077,256.0
-9.852500000000077,261.0
-9.852500000000077,261.0
-9.852500000000077,261.0
-9.852500000000077,261.0
-9.852500000000077,261.0
-9.852500000000077,266.0
-9.852500000000077,266.0
-9.852500000000077,266.0
-9.852500000000077,266.0
-9.852500000000077,266.0
-9.852500000000077,271.0
-9.852500000000077,271.0
-9.852500000000077,271.0
-9.814000000000078,271.0
-9.814000000000078,271.0
-9.852500000000077,276.0
-9.814000000000078,276.0
-9.814000000000078,276.0
-9.814000000000078,276.0
-9.814000000000078,276.0
-9.814000000000078,281.0
-9.814000000000078,281.0
-9.814000000000078,281.0
-9.814000000000078,281.0
-9.814000000000078,281.0
-9.814000000000078,286.0
-9.852500000000077,286.0
-9.814000000000078,286.0
-9.814000000000078,286.0
-9.814000000000078,286.0
-9.814000000000078,290.0
-9.814000000000078,290.0
-9.814000000000078,290.0
-9.814000000000078,290.0
-9.814000000000078,295.0
-9.814000000000078,295.0
-9.852500000000077,295.0
-9.814000000000078,295.0
-9.852500000000077,295.0
-9.852500000000077,300.0
-9.852500000000077,300.0
-9.852500000000077,300.0
-9.852500000000077,300.0
-9.852500000000077,300.0
-9.852500000000077,305.0
-9.852500000000077,305.0
-9.852500000000077,305.0
-9.852500000000077,305.0
-9.852500000000077,305.0
-9.814000000000078,310.0
-9.852500000000077,310.0
-9.814000000000078,310.0
-9.814000000000078,310.0
-9.814000000000078,310.0
-9.814000000000078,315.0
-9.814000000000078,315.0
-9.814000000000078,315.0
-9.814000000000078,315.0
-9.814000000000078,315.0
-9.814000000000078,320.0
-9.814000000000078,320.0
-9.814000000000078,320.0
-9.852500000000077,320.0
-9.852500000000077,320.0
-9.814000000000078,325.0
-9.852500000000077,325.0
-9.814000000000078,325.0
-9.814000000000078,325.0
-9.852500000000077,325.0
-9.852500000000077,330.0
-9.852500000000077,330.0
-9.852500000000077,330.0
-9.852500000000077,330.0
-9.814000000000078,330.0
-9.852500000000077,335.0
-9.814000000000078,335.0
-9.814000000000078,335.0
-9.814000000000078,335.0
-9.852500000000077,335.0
-9.814000000000078,340.0
-9.814000000000078,340.0
-9.814000000000078,340.0
-9.852500000000077,340.0
-9.852500000000077,340.0
-9.852500000000077,345.0
-9.852500000000077,345.0
-9.852500000000077,345.0
-9.852500000000077,345.0
-9.852500000000077,345.0
-9.852500000000077,350.0
-9.852500000000077,350.0
-9.852500000000077,350.0
-9.852500000000077,350.0
-9.852500000000077,350.0
-9.852500000000077,355.0
-9.852500000000077,355.0
-9.852500000000077,355.0
-9.852500000000077,355.0
-9.852500000000077,355.0
-9.852500000000077,360.0
-9.852500000000077,360.0
-9.852500000000077,360.0
-9.852500000000077,360.0
-9.852500000000077,360.0
-9.891000000000076,365.0
-9.852500000000077,365.0
-9.891000000000076,365.0
-9.852500000000077,365.0
-9.852500000000077,365.0
-9.852500000000077,370.0
-9.852500000000077,370.0
-9.852500000000077,370.0
-9.852500000000077,370.0
-9.852500000000077,370.0
-9.852500000000077,375.0
-9.891000000000076,375.0
-9.891000000000076,375.0
-9.891000000000076,375.0
-9.852500000000077,375.0
-16.24350000000004,376.0
-22.018500000000017,377.0
-25.522000000000048,378.0
-28.755999999999972,379.0
-32.105500000000006,380.0
-35.14700000000005,381.0
-36.610000000000014,382.0
-40.036500000000046,383.0
-37.303,384.0
-39.38200000000006,385.0
-42.077,386.0
-43.73250000000007,387.0
-43.655500000000075,388.0
-41.422500000000014,389.0
-39.99800000000005,390.0
-41.65350000000001,391.0
-39.99800000000005,392.0
-41.846000000000004,393.0
-40.61400000000003,394.0
-40.036500000000046,395.0
-40.42150000000004,396.0
-40.152000000000044,397.0
-41.65350000000001,398.0
-41.23000000000002,399.0
-41.69200000000001,400.0
-39.690000000000055,401.0
-40.19050000000004,402.0
-41.69200000000001,403.0
-41.422500000000014,404.0
-42.88549999999998,405.0
-44.61800000000005,406.0
-43.96350000000007,407.0
-42.077,408.0
-42.76999999999998,409.0
-42.654499999999985,410.0
-43.46300000000008,411.0
-44.964500000000044,412.0
-44.926000000000045,413.0
-46.620000000000005,414.0
-45.88850000000002,415.0
-43.46300000000008,416.0
-45.696000000000026,417.0
-45.11850000000004,418.0
-48.73750000000007,419.0
-46.04250000000002,420.0
-47.54399999999998,421.0
-45.08000000000004,422.0
-46.581500000000005,423.0
-47.27449999999999,424.0
-46.42750000000001,425.0
-45.349500000000035,426.0
-46.235000000000014,427.0
-47.12049999999999,428.0
-47.12049999999999,429.0
-45.04150000000004,430.0
-44.38700000000006,431.0
-45.11850000000004,432.0
-44.502500000000055,433.0
-42.654499999999985,434.0
-44.23300000000006,435.0
-43.23199999999997,436.0
-42.96249999999998,437.0
-42.76999999999998,438.0
-42.269499999999994,439.0
-39.07400000000007,440.0
-40.84500000000003,441.0
-40.575500000000034,442.0
-40.84500000000003,443.0
-39.57450000000006,444.0
-39.42050000000006,445.0
-40.075000000000045,446.0
-37.764999999999986,447.0
-39.228000000000065,448.0
-39.728500000000054,449.0
-40.460000000000036,450.0
-40.960500000000025,451.0
-40.883500000000026,452.0
-39.11250000000007,453.0
-39.07400000000007,454.0
-38.766000000000076,455.0
-39.11250000000007,456.0
-40.575500000000034,457.0
-38.38099999999997,458.0
-40.460000000000036,459.0
-41.15300000000002,460.0
-39.690000000000055,461.0
-40.34450000000004,462.0
-39.07400000000007,463.0
-39.728500000000054,464.0
-38.61200000000008,465.0
-40.34450000000004,466.0
-39.57450000000006,467.0
-39.53600000000006,468.0
-41.11450000000002,469.0
-40.42150000000004,470.0
-41.15300000000002,471.0
-40.036500000000046,472.0
-43.42450000000008,473.0
-42.153999999999996,474.0
-41.769000000000005,475.0
-42.80849999999998,476.0
-43.77100000000007,477.0
-43.38600000000008,478.0
-43.578500000000076,479.0
-43.694000000000074,480.0
-43.38600000000008,481.0
-43.92500000000007,482.0
-45.23400000000004,483.0
-44.964500000000044,484.0
-44.34850000000006,485.0
-45.15700000000004,486.0
-42.92399999999998,487.0
-44.040500000000065,488.0
-44.079000000000065,489.0
-44.464000000000055,490.0
-43.50150000000008,491.0
-42.73149999999998,492.0
-45.46500000000003,493.0
-44.079000000000065,494.0
-44.964500000000044,495.0
-45.08000000000004,496.0
-45.696000000000026,497.0
-46.50450000000001,498.0
-44.15600000000006,499.0
-45.46500000000003,500.0
-45.46500000000003,501.0
-44.502500000000055,502.0
-44.73350000000005,503.0
-46.35050000000001,504.0
-44.887500000000045,505.0
-45.349500000000035,506.0
-43.50150000000008,507.0
-44.23300000000006,508.0
-45.773000000000025,509.0
-46.46600000000001,510.0
-45.61900000000003,511.0
-44.19450000000006,512.0
-44.31000000000006,513.0
-44.61800000000005,514.0
-44.502500000000055,515.0
-44.502500000000055,516.0
-45.00300000000004,517.0
-43.694000000000074,518.0
-45.696000000000026,519.0
-43.77100000000007,520.0
-49.08400000000006,521.0
-46.00400000000002,522.0
-46.196500000000015,523.0
-46.196500000000015,524.0
-48.62200000000007,525.0
-47.851999999999975,526.0
-48.54500000000007,527.0
-50.35450000000003,528.0
-48.27550000000008,529.0
-47.813499999999976,530.0
-48.391000000000076,531.0
-49.661500000000046,532.0
-47.62099999999998,533.0
-48.35250000000008,534.0
-48.08299999999997,535.0
-48.930000000000064,536.0
-48.23700000000008,537.0
-48.69900000000007,538.0
-50.47000000000003,539.0
-48.73750000000007,540.0
-49.81550000000004,541.0
-52.702999999999975,542.0
-51.471000000000004,543.0
-51.20150000000001,544.0
-50.70100000000002,545.0
-52.04849999999999,546.0
-52.58749999999998,547.0
-52.43349999999998,548.0
-55.47500000000002,549.0
-64.86900000000003,550.0
-70.7595,551.0
-76.80399999999997,552.0
-79.65300000000002,553.0
-77.88200000000006,554.0
-80.5385,555.0
-74.72500000000002,556.0
-70.56700000000001,557.0
-70.22050000000002,558.0
-70.37450000000001,559.0
-65.9085,560.0
-65.06150000000002,561.0
-64.17600000000004,562.0
-62.944000000000074,563.0
-57.78500000000008,564.0
-57.20749999999998,565.0
-58.28550000000007,566.0
-57.82350000000008,567.0
-60.44150000000002,568.0
-59.97950000000003,569.0
-62.71300000000008,570.0
-60.05650000000003,571.0
-61.442499999999995,572.0
-60.40300000000002,573.0
-61.480999999999995,574.0
-61.480999999999995,575.0
-62.21249999999998,576.0
-62.327999999999975,577.0
-62.75150000000008,578.0
-63.17500000000007,579.0
-63.791000000000054,580.0
-64.52250000000004,581.0
-64.21450000000004,582.0
-63.329000000000065,583.0
-62.98250000000007,584.0
-62.905500000000075,585.0
-64.02200000000005,586.0
-62.59750000000008,587.0
-62.71300000000008,588.0
-62.01999999999998,589.0
-65.36950000000002,590.0
-64.52250000000004,591.0
-64.48400000000004,592.0
-65.52350000000001,593.0
-64.33000000000004,594.0
-62.05849999999998,595.0
-63.98350000000005,596.0
-61.2885,597.0
-63.329000000000065,598.0
-63.82950000000005,599.0
-62.55899999999997,600.0
-59.59450000000004,601.0
-62.63600000000008,602.0
-62.366499999999974,603.0
-62.63600000000008,604.0
-61.25,605.0
-59.05550000000005,606.0
-60.36450000000002,607.0
-57.28449999999998,608.0
-59.97950000000003,609.0
-59.44050000000004,610.0
-57.24599999999998,611.0
-58.32400000000007,612.0
-56.01400000000001,613.0
-58.17000000000007,614.0
-54.82050000000004,615.0
-56.591499999999996,616.0
-55.55200000000002,617.0
-57.130499999999984,618.0
-56.322,619.0
-56.706999999999994,620.0
-54.474000000000046,621.0
-55.744500000000016,622.0
-53.78100000000006,623.0
-54.20450000000005,624.0
-51.894499999999994,625.0
-53.704000000000065,626.0
-53.89650000000006,627.0
-53.51150000000007,628.0
-53.85800000000006,629.0
-53.89650000000006,630.0
-51.778999999999996,631.0
-54.474000000000046,632.0
-52.12549999999999,633.0
-53.742500000000064,634.0
-53.16500000000008,635.0
-53.242000000000075,636.0
-55.66750000000002,637.0
-55.359500000000025,638.0
-52.85699999999997,639.0
-50.73950000000002,640.0
-52.97250000000008,641.0
-52.702999999999975,642.0
-48.930000000000064,643.0
-50.66250000000002,644.0
-49.58450000000005,645.0
-53.01100000000008,646.0
-48.23700000000008,647.0
-50.85500000000002,648.0
-48.12149999999997,649.0
-47.928999999999974,650.0
-48.73750000000007,651.0
-49.62300000000005,652.0
-49.85400000000004,653.0
-50.00800000000004,654.0
-49.43050000000005,655.0
-49.39200000000005,656.0
-47.58249999999998,657.0
-50.200500000000034,658.0
-52.54899999999998,659.0
-48.69900000000007,660.0
-46.8125,661.0
-50.39300000000003,662.0
-47.19749999999999,663.0
-47.890499999999975,664.0
-47.73649999999998,665.0
-46.543000000000006,666.0
-46.8895,667.0
-46.581500000000005,668.0
-49.315000000000055,669.0
-46.00400000000002,670.0
-45.96550000000002,671.0
-45.388000000000034,672.0
-45.388000000000034,673.0
-45.00300000000004,674.0
-45.96550000000002,675.0
-45.773000000000025,676.0
-46.38900000000001,677.0
-45.08000000000004,678.0
-45.04150000000004,679.0
-45.349500000000035,680.0
-45.23400000000004,681.0
-46.158000000000015,682.0
-46.774,683.0
-45.04150000000004,684.0
-43.73250000000007,685.0
-44.61800000000005,686.0
-43.84800000000007,687.0
-44.15600000000006,688.0
-42.53899999999999,689.0
-42.692999999999984,690.0
-43.77100000000007,691.0
-42.92399999999998,692.0
-42.38499999999999,693.0
-43.46300000000008,694.0
-42.96249999999998,695.0
-44.849000000000046,696.0
-41.15300000000002,697.0
-41.769000000000005,698.0
-44.31000000000006,699.0
-40.498500000000035,700.0
-41.65350000000001,701.0
-41.11450000000002,702.0
-42.269499999999994,703.0
-39.99800000000005,704.0
-41.9615,705.0
-41.846000000000004,706.0
-41.769000000000005,707.0
-41.53800000000001,708.0
-40.38300000000004,709.0
-44.502500000000055,710.0
-42.0,711.0
-40.883500000000026,712.0
-40.883500000000026,713.0
-39.80550000000005,714.0
-38.99700000000007,715.0
-42.153999999999996,716.0
-41.307000000000016,717.0
-41.307000000000016,718.0
-41.61500000000001,719.0
-41.03750000000002,720.0
-39.92100000000005,721.0
-41.307000000000016,722.0
-40.30600000000004,723.0
-42.92399999999998,724.0
-44.57950000000005,725.0
-46.119500000000016,726.0
-43.50150000000008,727.0
-43.92500000000007,728.0
-45.23400000000004,729.0
-44.040500000000065,730.0
-44.73350000000005,731.0
-44.117500000000064,732.0
-44.69500000000005,733.0
-45.311000000000035,734.0
-46.158000000000015,735.0
-46.774,736.0
-45.92700000000002,737.0
-45.65750000000003,738.0
-46.8895,739.0
-48.08299999999997,740.0
-46.543000000000006,741.0
-47.004999999999995,742.0
-47.77499999999998,743.0
-48.69900000000007,744.0
-50.123500000000035,745.0
-47.77499999999998,746.0
-48.930000000000064,747.0
-49.89250000000004,748.0
-49.54600000000005,749.0
-49.58450000000005,750.0
-50.27750000000003,751.0
-50.508500000000026,752.0
-51.08600000000001,753.0
-48.66050000000007,754.0
-51.97149999999999,755.0
-49.738500000000045,756.0
-51.31700000000001,757.0
-52.625999999999976,758.0
-52.702999999999975,759.0
-52.279499999999985,760.0
-52.97250000000008,761.0
-51.24000000000001,762.0
-52.81849999999997,763.0
-53.01100000000008,764.0
-53.280500000000075,765.0
-50.624000000000024,766.0
-50.77800000000002,767.0
-52.85699999999997,768.0
-51.7405,769.0
-51.97149999999999,770.0
-52.58749999999998,771.0
-52.279499999999985,772.0
-51.471000000000004,773.0
-52.741499999999974,774.0
-51.16300000000001,775.0
-50.932000000000016,776.0
-50.73950000000002,777.0
-51.08600000000001,778.0
-51.778999999999996,779.0
-52.625999999999976,780.0
-50.200500000000034,781.0
-51.6635,782.0
-49.39200000000005,783.0
-49.276500000000055,784.0
-50.43150000000003,785.0
-50.27750000000003,786.0
-49.85400000000004,787.0
-49.96950000000004,788.0
-48.69900000000007,789.0
-50.123500000000035,790.0
-49.58450000000005,791.0
-50.04650000000004,792.0
-48.08299999999997,793.0
-48.429500000000075,794.0
-49.12250000000006,795.0
-48.35250000000008,796.0
-49.89250000000004,797.0
-48.08299999999997,798.0
-47.96749999999997,799.0
-48.12149999999997,800.0
-48.35250000000008,801.0
-46.8125,802.0
-46.38900000000001,803.0
-47.505499999999984,804.0
-44.81050000000005,805.0
-43.578500000000076,806.0
-47.12049999999999,807.0
-45.388000000000034,808.0
-46.196500000000015,809.0
-43.116499999999974,810.0
-45.11850000000004,811.0
-46.27350000000001,812.0
-44.73350000000005,813.0
-44.541000000000054,814.0
-45.696000000000026,815.0
-44.464000000000055,816.0
-44.926000000000045,817.0
-45.15700000000004,818.0
-43.15499999999997,819.0
-44.19450000000006,820.0
-44.81050000000005,821.0
-44.040500000000065,822.0
-45.61900000000003,823.0
-44.69500000000005,824.0
-45.54200000000003,825.0
-43.617000000000075,826.0
-44.73350000000005,827.0
-44.34850000000006,828.0
-43.92500000000007,829.0
-45.272500000000036,830.0
-46.196500000000015,831.0
-47.081999999999994,832.0
-49.661500000000046,833.0
-46.38900000000001,834.0
-47.77499999999998,835.0
-46.581500000000005,836.0
-47.389999999999986,837.0
-47.73649999999998,838.0
-47.15899999999999,839.0
-44.502500000000055,840.0
-47.96749999999997,841.0
-46.46600000000001,842.0
-46.658500000000004,843.0
-47.851999999999975,844.0
-46.27350000000001,845.0
-45.19550000000004,846.0
-46.7355,847.0
-47.851999999999975,848.0
-47.65949999999998,849.0
-47.69799999999998,850.0
-47.58249999999998,851.0
-46.543000000000006,852.0
-48.58350000000007,853.0
-47.65949999999998,854.0
-47.15899999999999,855.0
-47.69799999999998,856.0
-45.00300000000004,857.0
-48.16000000000008,858.0
-48.96850000000006,859.0
-47.23599999999999,860.0
-48.27550000000008,861.0
-48.506500000000074,862.0
-47.58249999999998,863.0
-48.00599999999997,864.0
-48.506500000000074,865.0
-48.429500000000075,866.0
-48.16000000000008,867.0
-48.66050000000007,868.0
-47.77499999999998,869.0
-48.31400000000008,870.0
-49.43050000000005,871.0
-48.814500000000066,872.0
-48.23700000000008,873.0
-48.12149999999997,874.0
-48.891500000000065,875.0
-49.238000000000056,876.0
-48.391000000000076,877.0
-48.506500000000074,878.0
-49.62300000000005,879.0
-48.891500000000065,880.0
-48.23700000000008,881.0
-48.04449999999997,882.0
-49.238000000000056,883.0
-48.04449999999997,884.0
-48.54500000000007,885.0
-49.00700000000006,886.0
-49.81550000000004,887.0
-48.506500000000074,888.0
-48.08299999999997,889.0
-49.43050000000005,890.0
-48.35250000000008,891.0
-48.54500000000007,892.0
-49.89250000000004,893.0
-46.8895,894.0
-48.814500000000066,895.0
-48.58350000000007,896.0
-48.23700000000008,897.0
-47.27449999999999,898.0
-47.505499999999984,899.0
-48.12149999999997,900.0
-47.851999999999975,901.0
-48.16000000000008,902.0
-50.35450000000003,903.0
-49.96950000000004,904.0
-49.39200000000005,905.0
-51.047500000000014,906.0
-48.77600000000007,907.0
-49.353500000000054,908.0
-49.12250000000006,909.0
-48.23700000000008,910.0
-47.65949999999998,911.0
-48.69900000000007,912.0
-48.16000000000008,913.0
-48.77600000000007,914.0
-49.50750000000005,915.0
-48.04449999999997,916.0
-48.506500000000074,917.0
-49.19950000000006,918.0
-49.661500000000046,919.0
-48.96850000000006,920.0
-49.315000000000055,921.0
-48.66050000000007,922.0
-47.466999999999985,923.0
-48.62200000000007,924.0
-48.73750000000007,925.0
-47.505499999999984,926.0
-48.19850000000008,927.0
-50.39300000000003,928.0
-48.506500000000074,929.0
-48.23700000000008,930.0
-50.04650000000004,931.0
-49.661500000000046,932.0
-48.27550000000008,933.0
-48.62200000000007,934.0
-48.16000000000008,935.0
-49.50750000000005,936.0
-48.930000000000064,937.0
-48.54500000000007,938.0
-48.506500000000074,939.0
-50.31600000000003,940.0
-49.43050000000005,941.0
-50.35450000000003,942.0
-50.085000000000036,943.0
-48.69900000000007,944.0
-50.66250000000002,945.0
-51.5095,946.0
-50.70100000000002,947.0
-50.123500000000035,948.0
-51.24000000000001,949.0
-52.39499999999998,950.0
-51.047500000000014,951.0
-51.31700000000001,952.0
-52.93399999999997,953.0
-51.5865,954.0
-51.12450000000001,955.0
-49.700000000000045,956.0
-53.39600000000007,957.0
-51.5095,958.0
-51.5865,959.0
-51.27850000000001,960.0
-52.47199999999998,961.0
-52.202499999999986,962.0
-53.12650000000008,963.0
-51.20150000000001,964.0
-53.12650000000008,965.0
-52.85699999999997,966.0
-53.39600000000007,967.0
-52.04849999999999,968.0
-52.317999999999984,969.0
-51.855999999999995,970.0
-53.242000000000075,971.0
-54.35850000000005,972.0
-53.85800000000006,973.0
-54.166000000000054,974.0
-52.279499999999985,975.0
-53.203500000000076,976.0
-53.08800000000008,977.0
-52.702999999999975,978.0
-53.627000000000066,979.0
-54.127500000000055,980.0
-55.013000000000034,981.0
-53.12650000000008,982.0
-54.050500000000056,983.0
-55.05150000000003,984.0
-56.82249999999999,985.0
-55.47500000000002,986.0
-55.89850000000001,987.0
-56.74549999999999,988.0
-56.01400000000001,989.0
-56.74549999999999,990.0
-56.206500000000005,991.0
-56.4375,992.0
-56.245000000000005,993.0
-56.12950000000001,994.0
-54.32000000000005,995.0
-57.130499999999984,996.0
-56.74549999999999,997.0
-56.245000000000005,998.0
-56.93799999999999,999.0
-56.86099999999999,1000.0
-57.63099999999997,1001.0
-57.70799999999997,1002.0
-57.16899999999998,1003.0
-57.82350000000008,1004.0
-57.16899999999998,1005.0
-58.016000000000076,1006.0
-57.053499999999985,1007.0
-57.39999999999998,1008.0
-58.093000000000075,1009.0
-59.325000000000045,1010.0
-57.70799999999997,1011.0
-57.36149999999998,1012.0
-57.70799999999997,1013.0
-58.28550000000007,1014.0
-58.63200000000006,1015.0
-57.78500000000008,1016.0
-58.59350000000006,1017.0
-59.13250000000005,1018.0
-58.17000000000007,1019.0
-59.67150000000004,1020.0
-59.94100000000003,1021.0
-60.44150000000002,1022.0
-60.01800000000003,1023.0
-58.63200000000006,1024.0
-60.74950000000001,1025.0
-58.28550000000007,1026.0
-58.59350000000006,1027.0
-58.439500000000066,1028.0
-58.478000000000065,1029.0
-57.74649999999997,1030.0
-58.439500000000066,1031.0
-58.17000000000007,1032.0
-58.24700000000007,1033.0
-59.05550000000005,1034.0
-57.93900000000008,1035.0
-57.90050000000008,1036.0
-59.67150000000004,1037.0
-61.057500000000005,1038.0
-58.78600000000006,1039.0
-60.44150000000002,1040.0
-58.78600000000006,1041.0
-57.86200000000008,1042.0
-59.363500000000045,1043.0
-58.093000000000075,1044.0
-58.478000000000065,1045.0
-58.32400000000007,1046.0
-59.363500000000045,1047.0
-57.515499999999975,1048.0
-58.093000000000075,1049.0
-58.016000000000076,1050.0
-58.439500000000066,1051.0
-57.39999999999998,1052.0
-58.24700000000007,1053.0
-58.59350000000006,1054.0
-59.59450000000004,1055.0
-56.706999999999994,1056.0
-56.78399999999999,1057.0
-57.93900000000008,1058.0
-56.82249999999999,1059.0
-56.89949999999999,1060.0
-57.66949999999997,1061.0
-58.70900000000006,1062.0
-55.744500000000016,1063.0
-57.438499999999976,1064.0
-57.16899999999998,1065.0
-56.283500000000004,1066.0
-56.93799999999999,1067.0
-56.668499999999995,1068.0
-56.629999999999995,1069.0
-56.476,1070.0
-56.668499999999995,1071.0
-56.97649999999999,1072.0
-56.629999999999995,1073.0
-55.93700000000001,1074.0
-56.168000000000006,1075.0
-57.86200000000008,1076.0
-55.70600000000002,1077.0
-56.5145,1078.0
