RANGE,FRAMECOUNT
-23.512099999999997,558.0
-22.728199999999998,559.0
-24.0308,560.0
-23.196199999999997,561.0
-23.3093,562.0
-25.5596,563.0
-24.132199999999997,564.0
-24.881,565.0
-25.5479,566.0
-24.518299999999996,567.0
-25.325599999999998,568.0
-25.4816,569.0
-25.2749,570.0
-26.1407,571.0
-25.313899999999997,572.0
-23.7812,573.0
-23.3873,574.0
-23.3678,575.0
-23.1728,576.0
-23.6759,577.0
-23.0519,578.0
-22.685299999999998,579.0
-23.285899999999998,580.0
-24.3038,581.0
-24.5261,582.0
-24.748399999999997,583.0
-24.0854,584.0
-24.167299999999997,585.0
-23.6408,586.0
-24.061999999999998,587.0
-26.710099999999997,588.0
-23.5355,589.0
-24.962899999999998,590.0
-24.256999999999998,591.0
-23.0246,592.0
-23.7929,593.0
-23.9138,594.0
-23.5433,595.0
-24.7289,596.0
-22.876399999999997,597.0
-22.9544,598.0
-23.250799999999998,599.0
-22.868599999999997,600.0
-22.3694,601.0
-23.4653,602.0
-22.665799999999997,603.0
-23.7032,604.0
-22.275799999999997,605.0
-21.597199999999997,606.0
-22.0379,607.0
-21.624499999999998,608.0
-21.7103,609.0
-20.891299999999998,610.0
-20.5013,611.0
-19.8344,612.0
-19.7291,613.0
-19.1129,614.0
-18.7151,615.0
-19.752499999999998,616.0
-18.278299999999998,617.0
-19.226,618.0
-18.4694,619.0
-17.7986,620.0
-17.747899999999998,621.0
-17.8142,622.0
-16.6676,623.0
-17.9273,624.0
-17.0576,625.0
-16.811899999999998,626.0
-16.476499999999998,627.0
-17.0342,628.0
-15.626299999999999,629.0
-16.6208,630.0
-16.1216,631.0
-15.5444,632.0
-16.1372,633.0
-16.359499999999997,634.0
-14.967199999999998,635.0
-16.624699999999997,636.0
-15.372799999999998,637.0
-16.5857,638.0
-15.025699999999999,639.0
-16.6559,640.0
-16.343899999999998,641.0
-16.078699999999998,642.0
-17.0108,643.0
-15.493699999999999,644.0
-15.091999999999999,645.0
-15.290899999999999,646.0
-15.754999999999999,647.0
-15.7121,648.0
-15.099799999999998,649.0
-16.0982,650.0
-17.4164,651.0
-15.988999999999999,652.0
-17.942899999999998,653.0
-19.081699999999998,654.0
-15.700399999999998,655.0
-16.589599999999997,656.0
-16.223,657.0
-16.3205,658.0
-15.3494,659.0
-9999.0,660.0
-14.8736,661.0
-13.883,662.0
-14.631799999999998,663.0
-14.460199999999999,664.0
-15.2129,665.0
-14.358799999999999,666.0
-14.0,667.0
-14.401699999999998,668.0
-14.6123,669.0
-14.6357,670.0
-15.7511,671.0
-16.944499999999998,672.0
-15.665299999999998,673.0
-15.0335,674.0
-13.3799,675.0
-14.5031,676.0
-13.590499999999999,677.0
-12.517999999999999,678.0
-12.908,679.0
-12.619399999999999,680.0
-12.6389,681.0
-11.390899999999998,682.0
-13.7621,683.0
-10.946299999999999,684.0
-11.2115,685.0
-10.4978,686.0
-10.216999999999999,687.0
-9.0938,688.0
-9.8621,689.0
-9.6086,690.0
-9.210799999999999,691.0
-10.591399999999998,692.0
-9.7919,693.0
-10.607,694.0
-10.1312,695.0
-9.019699999999998,696.0
-8.7701,697.0
-8.9651,698.0
-8.7701,699.0
-9.043099999999999,700.0
-7.135999999999999,701.0
-7.1243,702.0
-6.7187,703.0
-8.0681,704.0
-7.280299999999999,705.0
-7.1164999999999985,706.0
-6.979999999999999,707.0
-6.6914,708.0
-7.4519,709.0
-6.317,710.0
-7.845799999999999,711.0
-6.098599999999999,712.0
-7.143799999999999,713.0
-5.536999999999999,714.0
-6.332599999999999,715.0
-7.0541,716.0
-6.9176,717.0
-6.835699999999999,718.0
-6.578299999999999,719.0
-6.878599999999999,720.0
-6.979999999999999,721.0
-6.6173,722.0
-6.301399999999999,723.0
-5.7866,724.0
-5.8217,725.0
-6.0947,726.0
-9.148399999999999,727.0
-6.905899999999999,728.0
-6.2897,729.0
-6.7616,730.0
-7.713199999999999,731.0
-6.800599999999999,732.0
-5.2874,733.0
-6.2507,734.0
-5.377099999999999,735.0
-6.1922,736.0
-7.112599999999999,737.0
-5.712499999999999,738.0
-6.6602,739.0
-7.2569,740.0
-7.0268,741.0
-6.972199999999999,742.0
-5.8919,743.0
-7.268599999999999,744.0
-7.3934,745.0
-7.9589,746.0
-6.437899999999999,747.0
-6.1571,748.0
-6.5159,749.0
-7.487,750.0
-9.351199999999999,751.0
-7.549399999999999,752.0
-7.4323999999999995,753.0
-7.6507999999999985,754.0
-7.3309999999999995,755.0
-7.408999999999999,756.0
-6.437899999999999,757.0
-6.699199999999999,758.0
-7.1633,759.0
-6.5237,760.0
-7.506499999999999,761.0
-6.083,762.0
-5.731999999999999,763.0
-7.834099999999999,764.0
-7.038499999999999,765.0
-7.8965,766.0
-7.6898,767.0
-6.679699999999999,768.0
-6.831799999999999,769.0
-6.441799999999999,770.0
-8.0018,771.0
-7.034599999999999,772.0
-5.930899999999999,773.0
-8.251399999999999,774.0
-8.5946,775.0
-7.3232,776.0
-7.241299999999999,777.0
-7.0229,778.0
-7.9589,779.0
-8.0213,780.0
-7.7249,781.0
-7.721,782.0
-8.4971,783.0
-8.8598,784.0
-8.711599999999999,785.0
-7.3622,786.0
-9.6632,787.0
-8.8364,788.0
-9.577399999999999,789.0
-10.220899999999999,790.0
-9.776299999999999,791.0
-9.866,792.0
-10.4627,793.0
-10.447099999999999,794.0
-10.373,795.0
-9.4331,796.0
-9.5618,797.0
-10.8722,798.0
-9.9245,799.0
-10.747399999999999,800.0
-10.2053,801.0
-10.244299999999999,802.0
-10.8098,803.0
-11.1374,804.0
-11.055499999999999,805.0
-13.6802,806.0
-9.678799999999999,807.0
-10.1351,808.0
-10.7279,809.0
-11.1374,810.0
-13.259,811.0
-11.8082,812.0
-12.252799999999999,813.0
-12.6662,814.0
-11.628799999999998,815.0
-11.8706,816.0
-12.584299999999999,817.0
-12.8456,818.0
-11.8979,819.0
-11.558599999999998,820.0
-11.663899999999998,821.0
-11.6444,822.0
-12.0773,823.0
-11.3051,824.0
-13.1459,825.0
-12.0071,826.0
-11.5625,827.0
-13.087399999999999,828.0
-12.8612,829.0
-12.8105,830.0
-12.2255,831.0
-15.029599999999999,832.0
-13.251199999999999,833.0
-14.101399999999998,834.0
-14.257399999999999,835.0
-12.8768,836.0
-12.287899999999999,837.0
-13.200499999999998,838.0
-14.8463,839.0
-13.7465,840.0
-14.8307,841.0
-15.290899999999999,842.0
-16.5272,843.0
-17.198,844.0
-16.8938,845.0
-15.9422,846.0
-14.7683,847.0
-17.190199999999997,848.0
-16.070899999999998,849.0
-15.021799999999999,850.0
-15.021799999999999,851.0
-15.0686,852.0
-15.169999999999998,853.0
-13.801099999999998,854.0
-15.4391,855.0
-15.466399999999998,856.0
-16.535,857.0
-16.067,858.0
-14.3081,859.0
-16.3049,860.0
-18.0287,861.0
-18.3446,862.0
-16.0553,863.0
-15.407899999999998,864.0
-13.890799999999999,865.0
-14.7683,866.0
-16.1918,867.0
-17.3189,868.0
-16.538899999999998,869.0
-16.874299999999998,870.0
-17.439799999999998,871.0
-15.996799999999999,872.0
-15.3689,873.0
-15.595099999999999,874.0
-17.545099999999998,875.0
-15.762799999999999,876.0
-17.2292,877.0
-18.2198,878.0
-16.0904,879.0
-17.084899999999998,880.0
-16.651999999999997,881.0
-17.139499999999998,882.0
-17.1941,883.0
-15.793999999999999,884.0
-17.5295,885.0
-19.179199999999998,886.0
-17.6738,887.0
-16.8509,888.0
-17.705,889.0
-17.8493,890.0
-16.8977,891.0
-18.5045,892.0
-17.377399999999998,893.0
-17.1317,894.0
-17.8844,895.0
-17.677699999999998,896.0
-17.049799999999998,897.0
-18.6059,898.0
-17.720599999999997,899.0
-18.4577,900.0
-18.0521,901.0
-18.7736,902.0
-18.188599999999997,903.0
-18.0989,904.0
-17.7245,905.0
-18.2042,906.0
-18.7931,907.0
-18.485,908.0
-18.6371,909.0
-18.0014,910.0
-18.7775,911.0
-19.1363,912.0
-19.148,913.0
-18.6722,914.0
-19.054399999999998,915.0
-19.479499999999998,916.0
-19.0427,917.0
-18.6098,918.0
-18.9179,919.0
-19.1831,920.0
-19.1012,921.0
-19.8617,922.0
-19.304,923.0
-20.279,924.0
-19.5965,925.0
-20.3063,926.0
-22.240699999999997,927.0
-21.2228,928.0
-19.811,929.0
-21.3554,930.0
-20.5247,931.0
-22.3811,932.0
-20.7743,933.0
-20.5169,934.0
-21.3905,935.0
-20.158099999999997,936.0
-20.3492,937.0
-20.228299999999997,938.0
-20.688499999999998,939.0
-20.708,940.0
-21.604999999999997,941.0
-21.0629,942.0
-21.3983,943.0
-21.569899999999997,944.0
-21.191599999999998,945.0
-20.450599999999998,946.0
-21.031699999999997,947.0
-21.4958,948.0
-22.2446,949.0
-21.721999999999998,950.0
-21.7025,951.0
-22.307,952.0
-23.1377,953.0
-20.653399999999998,954.0
-20.8445,955.0
-20.6573,956.0
-21.5426,957.0
-22.240699999999997,958.0
-20.357,959.0
-21.6362,960.0
-22.322599999999998,961.0
-21.8078,962.0
-21.218899999999998,963.0
-21.7883,964.0
-22.1744,965.0
-21.0629,966.0
-20.926399999999997,967.0
-22.275799999999997,968.0
-21.448999999999998,969.0
-21.940399999999997,970.0
-21.324199999999998,971.0
-22.587799999999998,972.0
-22.619,973.0
-22.4669,974.0
-22.1939,975.0
-22.275799999999997,976.0
-22.0379,977.0
-21.8429,978.0
-22.8023,979.0
-21.959899999999998,980.0
-21.4724,981.0
-22.0808,982.0
-20.7041,983.0
-20.996599999999997,984.0
-21.6986,985.0
-21.659599999999998,986.0
-21.686899999999998,987.0
-21.889699999999998,988.0
-22.135399999999997,989.0
-21.1409,990.0
-21.9638,991.0
-22.665799999999997,992.0
-21.2111,993.0
-22.092499999999998,994.0
-23.118199999999998,995.0
-21.987199999999998,996.0
-20.8952,997.0
-21.5933,998.0
-22.782799999999998,999.0
-20.158099999999997,1000.0
-21.8156,1001.0
-21.9209,1002.0
-21.4061,1003.0
-20.9771,1004.0
-21.4529,1005.0
-21.0902,1006.0
-21.1331,1007.0
-21.959899999999998,1008.0
-21.4802,1009.0
-20.680699999999998,1010.0
-21.3281,1011.0
-21.640099999999997,1012.0
-20.493499999999997,1013.0
-21.023899999999998,1014.0
-20.474,1015.0
-20.793799999999997,1016.0
-22.2719,1017.0
-20.3999,1018.0
-21.3008,1019.0
-20.7782,1020.0
-21.296899999999997,1021.0
-20.0021,1022.0
-20.201,1023.0
-20.766499999999997,1024.0
-20.747,1025.0
-21.331999999999997,1026.0
-20.2751,1027.0
-20.7821,1028.0
-20.485699999999998,1029.0
-20.9927,1030.0
-21.269599999999997,1031.0
-19.9709,1032.0
-21.6908,1033.0
-20.5871,1034.0
-19.877299999999998,1035.0
-20.0567,1036.0
-21.261799999999997,1037.0
-20.3765,1038.0
-20.177599999999998,1039.0
-19.522399999999998,1040.0
-18.691699999999997,1041.0
-19.2065,1042.0
-19.054399999999998,1043.0
-17.552899999999998,1044.0
-18.6995,1045.0
-17.888299999999997,1046.0
-18.516199999999998,1047.0
-20.2244,1048.0
-18.5396,1049.0
-17.2019,1050.0
-18.1925,1051.0
-18.173,1052.0
-18.0872,1053.0
-18.5318,1054.0
-18.0365,1055.0
-18.7385,1056.0
-19.0349,1057.0
-18.180799999999998,1058.0
-17.2682,1059.0
-17.747899999999998,1060.0
-18.485,1061.0
-18.278299999999998,1062.0
-17.6894,1063.0
-17.9468,1064.0
-17.907799999999998,1065.0
-16.7963,1066.0
-17.552899999999998,1067.0
-18.173,1068.0
-16.784599999999998,1069.0
-17.853199999999998,1070.0
-17.623099999999997,1071.0
-17.5724,1072.0
-15.5795,1073.0
-15.673099999999998,1074.0
-17.1005,1075.0
-16.8938,1076.0
-16.917199999999998,1077.0
-16.2776,1078.0
-16.3556,1079.0
-15.9461,1080.0
-16.644199999999998,1081.0
-16.4804,1082.0
-15.197299999999998,1083.0
-15.9188,1084.0
-15.8174,1085.0
-17.580199999999998,1086.0
-16.0982,1087.0
-16.5077,1088.0
-15.0764,1089.0
-14.6825,1090.0
-15.6848,1091.0
-15.961699999999999,1092.0
-15.793999999999999,1093.0
-15.255799999999999,1094.0
-15.505399999999998,1095.0
-16.1177,1096.0
-15.6809,1097.0
-15.014,1098.0
-15.3806,1099.0
-16.0943,1100.0
-14.4407,1101.0
-15.996799999999999,1102.0
-15.205099999999998,1103.0
-14.4446,1104.0
-14.8463,1105.0
-13.6997,1106.0
-14.5109,1107.0
-16.281499999999998,1108.0
-14.358799999999999,1109.0
-14.857999999999999,1110.0
-14.2301,1111.0
-14.3159,1112.0
-15.505399999999998,1113.0
-13.3799,1114.0
-14.4953,1115.0
-13.695799999999998,1116.0
-14.366599999999998,1117.0
-14.588899999999999,1118.0
-14.409499999999998,1119.0
-14.0117,1120.0
-13.453999999999999,1121.0
-13.765999999999998,1122.0
-13.656799999999999,1123.0
-14.542099999999998,1124.0
-13.5944,1125.0
-12.857299999999999,1126.0
-13.3097,1127.0
-15.532699999999998,1128.0
-14.284699999999999,1129.0
-13.8752,1130.0
-13.8479,1131.0
-13.5086,1132.0
-13.2668,1133.0
-12.997699999999998,1134.0
-13.941499999999998,1135.0
-13.200499999999998,1136.0
-13.165399999999998,1137.0
-14.2028,1138.0
-12.124099999999999,1139.0
-13.453999999999999,1140.0
-12.151399999999999,1141.0
-13.9766,1142.0
-14.233999999999998,1143.0
-14.6006,1144.0
-13.1771,1145.0
-13.886899999999999,1146.0
-12.681799999999999,1147.0
-14.3003,1148.0
-12.869,1149.0
-12.662299999999998,1150.0
-13.9103,1151.0
-13.656799999999999,1152.0
-13.0718,1153.0
-13.1771,1154.0
-13.5476,1155.0
-13.0289,1156.0
-12.7637,1157.0
-13.064,1158.0
-12.869,1159.0
-13.192699999999999,1160.0
-13.668499999999998,1161.0
-13.376,1162.0
-12.4634,1163.0
-11.7575,1164.0
-14.3276,1165.0
-13.138099999999998,1166.0
-11.893999999999998,1167.0
-11.5976,1168.0
-12.549199999999999,1169.0
-13.3799,1170.0
-13.286299999999999,1171.0
-12.954799999999999,1172.0
-12.1553,1173.0
-12.5765,1174.0
-14.031199999999998,1175.0
-13.060099999999998,1176.0
-13.227799999999998,1177.0
-13.2395,1178.0
-12.794899999999998,1179.0
-12.783199999999999,1180.0
-13.668499999999998,1181.0
-14.0429,1182.0
-12.900199999999998,1183.0
-13.024999999999999,1184.0
-13.227799999999998,1185.0
-13.095199999999998,1186.0
-14.6708,1187.0
-13.262899999999998,1188.0
-13.793299999999999,1189.0
-12.654499999999999,1190.0
-14.276899999999998,1191.0
