RANGE,FRAMECOUNT,,,,RANGE,RANGE
0.6747,673,,,,0.6747,-27.6447
0.078,674,,,,0.078,-25.8858
0.4407,675,,,,0.4407,-27.0012
-0.6981,676,,,,-0.6981,-26.0652
1.7277,677,,,,1.7277,-26.1783
0.4368,678,,,,0.4368,-25.6557
1.6848,679,,,,1.6848,-26.619
0.4173,680,,,,0.4173,-25.5426
1.7316,681,,,,1.7316,-25.1526
0.3042,682,,,,0.3042,-27.1182
1.2753,683,,,,1.2753,-26.2134
2.6013,684,,,,2.6013,-26.0106
3.9819,685,,,,3.9819,-24.8874
2.6364,686,,,,2.6364,-26.3694
4.2744,687,,,,4.2744,-26.9661
3.8649,688,,,,3.8649,-26.0808
2.73,689,,,,2.73,-26.2056
3.2643,690,,,,3.2643,-24.9069
3.1044,691,,,,3.1044,-26.4513
3.2136,692,,,,3.2136,-25.5855
2.1606,693,,,,2.1606,-26.2992
3.8181,694,,,,3.8181,-25.5153
2.2113,695,,,,2.2113,-26.6853
3.7869,696,,,,3.7869,-24.903
2.5779,697,,,,2.5779,-24.3531
4.1808,698,,,,4.1808,-24.6963
5.6316,699,,,,5.6316,-23.9007
5.6706,700,,,,5.6706,-23.3235
5.7096,701,,,,5.7096,-23.8812
4.9803,702,,,,4.9803,-23.9241
5.2728,703,,,,5.2728,-23.6043
5.1987,704,,,,5.1987,-22.914
5.3859,705,,,,5.3859,-22.0521
6.8757,706,,,,6.8757,-24.708
6.9693,707,,,,6.9693,-22.7073
6.9654,708,,,,6.9654,-23.2416
7.4178,709,,,,7.4178,-22.6176
6.8289,710,,,,6.8289,-23.3742
7.293,711,,,,7.293,-24.1776
7.7571,712,,,,7.7571,-23.7252
7.6752,713,,,,7.6752,-22.0131
7.4373,714,,,,7.4373,-22.7424
8.0613,715,,,,8.0613,-21.8922
7.5075,716,,,,7.5075,-22.1379
7.0746,717,,,,7.0746,-22.4616
6.6651,718,,,,6.6651,-22.1262
6.9459,719,,,,6.9459,-22.4889
6.6027,720,,,,6.6027,-22.7307
7.7025,721,,,,7.7025,-23.4639
6.9108,722,,,,6.9108,-23.6433
5.2845,723,,,,5.2845,-23.5458
6.9966,724,,,,6.9966,-23.7876
7.1604,725,,,,7.1604,-21.9312
6.5052,726,,,,6.5052,-24.0684
6.8718,727,,,,6.8718,-25.5309
8.1159,728,,,,8.1159,-23.3742
7.41,729,,,,7.41,-23.7252
8.4786,730,,,,8.4786,-25.3359
7.0512,731,,,,7.0512,-25.5075
7.7142,732,,,,7.7142,-25.2891
6.9186,733,,,,6.9186,-25.7649
5.6472,734,,,,5.6472,-25.9053
7.2774,735,,,,7.2774,-25.9716
5.577,736,,,,5.577,-25.8507
5.6394,737,,,,5.6394,-26.7594
6.6222,738,,,,6.6222,-26.619
5.5029,739,,,,5.5029,-27.2898
7.4841,740,,,,7.4841,-26.9934
5.7642,741,,,,5.7642,-27.1299
6.4779,742,,,,6.4779,-27.4614
5.3547,743,,,,5.3547,-26.8218
5.4717,744,,,,5.4717,-28.7562
4.7502,745,,,,4.7502,-27.282
5.8266,746,,,,5.8266,-28.9746
5.0661,747,,,,5.0661,-27.3912
3.705,748,,,,3.705,-28.5144
4.6332,749,,,,4.6332,-29.8872
2.1255,750,,,,2.1255,-28.6158
3.8961,751,,,,3.8961,-30.4605
4.2354,752,,,,4.2354,-28.7874
5.4366,753,,,,5.4366,-28.959
4.5552,754,,,,4.5552,-29.3607
5.1636,755,,,,5.1636,-30.3045
4.3485,756,,,,4.3485,-30.6633
3.7674,757,,,,3.7674,-29.2983
5.1597,758,,,,5.1597,-30.2772
4.5981,759,,,,4.5981,-31.455
4.2432,760,,,,4.2432,-32.0049
4.5981,761,,,,4.5981,-31.0377
3.9156,762,,,,3.9156,-31.3146
2.8587,763,,,,2.8587,-30.4956
2.925,764,,,,2.925,-31.7787
2.4375,765,,,,2.4375,-30.7218
5.0661,766,,,,5.0661,-29.622
0.8385,767,,,,0.8385,-31.923
3.4359,768,,,,3.4359,-31.6734
4.7775,769,,,,4.7775,-31.4433
3.2877,770,,,,3.2877,-30.5268
4.2432,771,,,,4.2432,-30.1719
4.5201,772,,,,4.5201,-29.8638
3.7245,773,,,,3.7245,-30.5775
4.9023,774,,,,4.9023,-29.5635
3.2955,775,,,,3.2955,-29.6532
3.8415,776,,,,3.8415,-29.7195
4.5942,777,,,,4.5942,-29.6337
6.1542,778,,,,6.1542,-30.207
4.368,779,,,,4.368,-29.8833
4.5591,780,,,,4.5591,-30.3201
4.9179,781,,,,4.9179,-28.5963
4.6254,782,,,,4.6254,-29.9145
4.6878,783,,,,4.6878,-29.3919
5.0661,784,,,,5.0661,-29.5323
3.4632,785,,,,3.4632,-30.402
5.2221,786,,,,5.2221,-27.6876
4.2939,787,,,,4.2939,-27.8553
3.9741,788,,,,3.9741,-30.3435
4.4694,789,,,,4.4694,-28.9356
3.4593,790,,,,3.4593,-28.8498
3.8454,791,,,,3.8454,-28.7796
2.7339,792,,,,2.7339,-29.1111
1.8486,793,,,,1.8486,-28.4988
2.0085,794,,,,2.0085,-28.1868
3.1473,795,,,,3.1473,-28.2492
2.8587,796,,,,2.8587,-28.296
1.0686,797,,,,1.0686,-27.6603
3.8883,798,,,,3.8883,-28.6197
1.7706,799,,,,1.7706,-29.3139
3.8181,800,,,,3.8181,-26.8764
3.2526,801,,,,3.2526,-29.3685
3.5061,802,,,,3.5061,-28.5066
2.5116,803,,,,2.5116,-28.0074
3.2721,804,,,,3.2721,-28.1829
2.6832,805,,,,2.6832,-28.7094
3.3228,806,,,,3.3228,-28.3155
2.7378,807,,,,2.7378,-27.8787
2.6988,808,,,,2.6988,-27.0285
3.4554,809,,,,3.4554,-27.3717
1.5054,810,,,,1.5054,-26.619
3.1473,811,,,,3.1473,-26.4123
1.9968,812,,,,1.9968,-27.0558
3.354,813,,,,3.354,-26.4201
4.1028,814,,,,4.1028,-27.399
2.9055,815,,,,2.9055,-26.4786
2.1333,816,,,,2.1333,-25.6245
2.0475,817,,,,2.0475,-26.9388
1.6419,818,,,,1.6419,-26.58
-0.1092,819,,,,-0.1092,-25.2345
3.5568,820,,,,3.5568,-25.5231
0.858,821,,,,0.858,-26.3187
0.5967,822,,,,0.5967,-25.9677
-0.7878,823,,,,-0.7878,-25.8741
1.5093,824,,,,1.5093,-26.1237
0.4641,825,,,,0.4641,-25.7532
2.4141,826,,,,2.4141,-25.3632
1.1037,827,,,,1.1037,-25.644
0.8541,828,,,,0.8541,-26.4786
-0.5226,829,,,,-0.5226,-26.8101
1.4274,830,,,,1.4274,-28.1829
0.2925,831,,,,0.2925,-26.1198
0.9672,832,,,,0.9672,-25.4841
2.0475,833,,,,2.0475,-26.6112
0.0975,834,,,,0.0975,-27.0558
1.8993,835,,,,1.8993,-26.3031
1.3923,836,,,,1.3923,-26.2914
1.7316,837,,,,1.7316,-28.4364
0.4173,838,,,,0.4173,-26.2212
0.7566,839,,,,0.7566,-27.8904
-0.0468,840,,,,-0.0468,-26.7165
0.6084,841,,,,0.6084,-27.3873
-1.2051,842,,,,-1.2051,-28.8966
-1.0413,843,,,,-1.0413,-27.0597
-0.3822,844,,,,-0.3822,-28.335
-0.2457,845,,,,-0.2457,-27.9021
-0.741,846,,,,-0.741,-28.4988
-0.0039,847,,,,-0.0039,-28.0308
0.2496,848,,,,0.2496,-28.5846
-0.8346,849,,,,-0.8346,-29.6181
-1.4313,850,,,,-1.4313,-28.2258
-0.3081,851,,,,-0.3081,-29.2203
-0.2301,852,,,,-0.2301,-27.2664
-0.5616,853,,,,-0.5616,-29.0448
-1.0764,854,,,,-1.0764,-28.8186
-0.624,855,,,,-0.624,-29.6259
-1.2402,856,,,,-1.2402,-29.4465
-0.6786,857,,,,-0.6786,-29.5674
-0.6396,858,,,,-0.6396,-30.714
-0.1014,859,,,,-0.1014,-29.3295
-0.6669,860,,,,-0.6669,-28.9746
0.0273,861,,,,0.0273,-29.0838
-0.9399,862,,,,-0.9399,-30.1602
-0.0702,863,,,,-0.0702,-30.441
-2.0085,864,,,,-2.0085,-30.0081
-1.0569,865,,,,-1.0569,-29.2632
-0.6552,866,,,,-0.6552,-28.7289
0.2145,867,,,,0.2145,-28.7796
-2.3049,868,,,,-2.3049,-29.1696
-0.78,869,,,,-0.78,-29.7039
-1.9695,870,,,,-1.9695,-30.1836
-2.3478,871,,,,-2.3478,-29.6571
-3.5607,872,,,,-3.5607,-30.0276
-1.6575,873,,,,-1.6575,-30.6438
-3.1356,874,,,,-3.1356,-30.8661
-2.1996,875,,,,-2.1996,-29.7936
-1.9071,876,,,,-1.9071,-30.8973
-1.1349,877,,,,-1.1349,-31.0455
-4.0872,878,,,,-4.0872,-30.4956
-2.6676,879,,,,-2.6676,-29.5635
-2.6052,880,,,,-2.6052,-30.168
-1.7628,881,,,,-1.7628,-30.6516
-2.1138,882,,,,-2.1138,-31.6617
-2.4219,883,,,,-2.4219,-30.909
-1.9344,884,,,,-1.9344,-30.9558
-1.4898,885,,,,-1.4898,-30.8778
-1.8993,886,,,,-1.8993,-30.7335
-1.9227,887,,,,-1.9227,-32.3364
-1.833,888,,,,-1.833,-29.8872
-2.4882,889,,,,-2.4882,-32.3715
-1.6926,890,,,,-1.6926,-30.1095
-1.404,891,,,,-1.404,-30.6048
-3.0576,892,,,,-3.0576,-31.3731
-1.56,893,,,,-1.56,-29.9223
-2.5428,894,,,,-2.5428,-30.8505
-1.6263,895,,,,-1.6263,-31.3068
-2.1801,896,,,,-2.1801,-31.0377
-3.6894,897,,,,-3.6894,-30.4839
-2.8353,898,,,,-2.8353,-31.0143
-3.0849,899,,,,-3.0849,-30.9675
-2.4375,900,,,,-2.4375,-30.207
-2.7339,901,,,,-2.7339,-29.3529
-3.0459,902,,,,-3.0459,-30.5073
-4.0092,903,,,,-4.0092,-31.5018
-4.8399,904,,,,-4.8399,-30.948
-4.5474,905,,,,-4.5474,-30.402
-3.2214,906,,,,-3.2214,-30.5658
-3.1278,907,,,,-3.1278,-31.6266
-3.5178,908,,,,-3.5178,-29.3529
-3.9585,909,,,,-3.9585,-28.8693
-3.2097,910,,,,-3.2097,-28.9278
-3.0732,911,,,,-3.0732,-29.6181
-3.5022,912,,,,-3.5022,-30.7413
-2.1099,913,,,,-2.1099,-30.3201
-2.6403,914,,,,-2.6403,-31.1313
-2.8938,915,,,,-2.8938,-30.3942
-1.8681,916,,,,-1.8681,-29.3568
-4.1847,917,,,,-4.1847,-30.5892
-4.3173,918,,,,-4.3173,-30.7296
-3.4788,919,,,,-3.4788,-31.416
-4.602,920,,,,-4.602,-31.1313
-5.4834,921,,,,-5.4834,-30.9402
-4.5474,922,,,,-4.5474,-30.4059
-4.3992,923,,,,-4.3992,-32.6367
-3.2487,924,,,,-3.2487,-32.0595
-4.9491,925,,,,-4.9491,-31.5096
-4.5513,926,,,,-4.5513,-32.1726
-5.538,927,,,,-5.538,-32.0283
-3.1005,928,,,,-3.1005,-31.7631
-6.2244,929,,,,-6.2244,-31.5876
-5.538,930,,,,-5.538,-31.4706
-6.2673,931,,,,-6.2673,-31.6383
-5.6043,932,,,,-5.6043,-32.1492
-7.0707,933,,,,-7.0707,-32.5899
-6.3024,934,,,,-6.3024,-31.2366
-6.5676,935,,,,-6.5676,-30.9753
-5.2065,936,,,,-5.2065,-30.8154
-5.3391,937,,,,-5.3391,-30.9558
-5.6511,938,,,,-5.6511,-31.1274
-5.6979,939,,,,-5.6979,-30.4488
-4.4694,940,,,,-4.4694,-31.1157
-6.2673,941,,,,-6.2673,-30.6906
-5.4756,942,,,,-5.4756,-31.4745
-4.9842,943,,,,-4.9842,-32.3598
-5.2026,944,,,,-5.2026,-31.5954
-5.7252,945,,,,-5.7252,-33.8301
-5.8227,946,,,,-5.8227,-9999
-4.6878,947,,,,-4.6878,-32.5431
-5.4756,948,,,,-5.4756,-31.6734
-6.4116,949,,,,-6.4116,-31.4979
-5.772,950,,,,-5.772,-31.4667
-5.499,951,,,,-5.499,-32.5704
-6.0918,952,,,,-6.0918,-32.3598
-6.9693,953,,,,-6.9693,-32.0478
-4.6449,954,,,,-4.6449,-33.0891
-5.6043,955,,,,-5.6043,-31.6617
-7.293,956,,,,-7.293,-31.5798
-7.293,957,,,,-7.293,-30.8778
-5.187,958,,,,-5.187,-32.8668
-5.5731,959,,,,-5.5731,-31.8918
-6.5169,960,,,,-6.5169,-32.8083
-6.2166,961,,,,-6.2166,-32.0595
-6.1854,962,,,,-6.1854,-32.274
-6.6729,963,,,,-6.6729,-32.703
-6.2127,964,,,,-6.2127,-31.3887
-7.1136,965,,,,-7.1136,-33.3153
-7.0434,966,,,,-7.0434,-33.3348
-5.6862,967,,,,-5.6862,-32.8161
-6.4701,968,,,,-6.4701,-32.9916
-5.0037,969,,,,-5.0037,-33.4128
-5.8968,970,,,,-5.8968,-9999
-6.3102,971,,,,-6.3102,-33.678
-4.9608,972,,,,-4.9608,-32.9019
-6.8952,973,,,,-6.8952,-34.5945
-6.3414,974,,,,-6.3414,-34.9962
-5.8578,975,,,,-5.8578,-34.5009
-5.3703,976,,,,-5.3703,-34.9611
-6.63,977,,,,-6.63,-33.4245
-6.3999,978,,,,-6.3999,-34.0719
-6.8679,979,,,,-6.8679,-33.6234
-5.9163,980,,,,-5.9163,-33.873
-5.5653,981,,,,-5.5653,-34.0524
-7.3866,982,,,,-7.3866,-34.3137
-7.4022,983,,,,-7.4022,-34.7934
-6.513,984,,,,-6.513,-34.1616
-7.2735,985,,,,-7.2735,-34.1148
-7.3359,986,,,,-7.3359,-35.1561
-5.7954,987,,,,-5.7954,-34.4931
-6.4857,988,,,,-6.4857,-35.3628
-5.9592,989,,,,-5.9592,-34.2747
-6.9186,990,,,,-6.9186,-35.5656
-5.6004,991,,,,-5.6004,-35.7528
-6.9459,992,,,,-6.9459,-35.628
-6.6417,993,,,,-6.6417,-35.0313
-7.6518,994,,,,-7.6518,-35.3199
-6.6846,995,,,,-6.6846,-34.2708
-6.7704,996,,,,-6.7704,-35.5968
-8.3343,997,,,,-8.3343,-33.8106
-6.9381,998,,,,-6.9381,-35.1561
-7.0161,999,,,,-7.0161,-34.8753
-5.733,1000,,,,-5.733,-35.5383
-7.1409,1001,,,,-7.1409,-35.9751
-6.3453,1002,,,,-6.3453,-35.8659
-7.8546,1003,,,,-7.8546,-35.8893
-5.3976,1004,,,,-5.3976,-36.0141
-6.9693,1005,,,,-6.9693,-35.2692
-8.0067,1006,,,,-8.0067,-36.6342
-6.0879,1007,,,,-6.0879,-36.6147
-6.6924,1008,,,,-6.6924,-37.5078
-6.7041,1009,,,,-6.7041,-36.9423
-7.8117,1010,,,,-7.8117,-36.1233
-6.8406,1011,,,,-6.8406,-36.3261
-5.9553,1012,,,,-5.9553,-37.2816
-6.9732,1013,,,,-6.9732,-37.8861
-6.9147,1014,,,,-6.9147,-37.4064
-5.5809,1015,,,,-5.5809,-37.0905
-4.8867,1016,,,,-4.8867,-38.0304
-6.0801,1017,,,,-6.0801,-38.6973
-6.9459,1018,,,,-6.9459,-37.4883
-5.7525,1019,,,,-5.7525,-37.7106
-8.0262,1020,,,,-8.0262,-37.2504
-7.0551,1021,,,,-7.0551,-37.7847
-5.8773,1022,,,,-5.8773,-36.1233
-5.2221,1023,,,,-5.2221,-36.9189
-6.8796,1024,,,,-6.8796,-36.8058
-7.4139,1025,,,,-7.4139,-38.3697
-5.772,1026,,,,-5.772,-38.3931
-6.9264,1027,,,,-6.9264,-37.7808
-5.655,1028,,,,-5.655,-36.3963
-5.8032,1029,,,,-5.8032,-38.826
-6.3921,1030,,,,-6.3921,-37.6638
-7.4685,1031,,,,-7.4685,-37.8354
-5.5458,1032,,,,-5.5458,-37.6443
-6.0528,1033,,,,-6.0528,-38.6778
-6.201,1034,,,,-6.201,-38.6544
-5.8851,1035,,,,-5.8851,-37.2933
-7.5855,1036,,,,-7.5855,-37.0047
-5.6082,1037,,,,-5.6082,-36.9969
-6.3336,1038,,,,-6.3336,-37.0359
-5.0856,1039,,,,-5.0856,-37.1568
-5.3625,1040,,,,-5.3625,-37.422
-4.7502,1041,,,,-4.7502,-37.383
-4.68,1042,,,,-4.68,-38.7831
-4.4694,1043,,,,-4.4694,-36.4275
-5.4132,1044,,,,-5.4132,-36.3417
-4.4694,1045,,,,-4.4694,-35.0196
-4.5357,1046,,,,-4.5357,-35.7177
-4.0248,1047,,,,-4.0248,-33.7677
-4.4265,1048,,,,-4.4265,-35.199
-3.3501,1049,,,,-3.3501,-33.9003
-4.1067,1050,,,,-4.1067,-34.1031
-3.9156,1051,,,,-3.9156,-35.1171
-3.4593,1052,,,,-3.4593,-34.9455
-3.2877,1053,,,,-3.2877,-34.4268
-4.3095,1054,,,,-4.3095,-35.2809
-4.6215,1055,,,,-4.6215,-35.3589
-3.354,1056,,,,-3.354,-34.4814
-5.4093,1057,,,,-5.4093,-35.16
-3.471,1058,,,,-3.471,-36.0375
-3.1317,1059,,,,-3.1317,-35.5851
-3.7635,1060,,,,-3.7635,-35.7177
-3.9078,1061,,,,-3.9078,-35.2965
-6.6495,1062,,,,-6.6495,-34.8519
-3.0732,1063,,,,-3.0732,-34.4307
-3.7167,1064,,,,-3.7167,-34.2786
-4.4031,1065,,,,-4.4031,-36.1974
-3.6738,1066,,,,-3.6738,-34.2474
-4.0326,1067,,,,-4.0326,-34.1889
-4.2471,1068,,,,-4.2471,-35.7645
-2.7573,1069,,,,-2.7573,-34.1694
-3.081,1070,,,,-3.081,-33.5766
-3.6387,1071,,,,-3.6387,-35.0313
-3.0771,1072,,,,-3.0771,-34.3527
-3.9858,1073,,,,-3.9858,-35.2263
-3.1473,1074,,,,-3.1473,-33.7053
-2.886,1075,,,,-2.886,-34.1577
-2.1099,1076,,,,-2.1099,-33.8067
-2.6247,1077,,,,-2.6247,-33.8691
-1.794,1078,,,,-1.794,-33.2334
-2.7144,1079,,,,-2.7144,-9999
-2.4375,1080,,,,-2.4375,-32.2818
-3.1278,1081,,,,-3.1278,-33.4362
-3.2565,1082,,,,-3.2565,-34.1928
-1.9032,1083,,,,-1.9032,-33.4284
-1.7277,1084,,,,-1.7277,-33.3933
-1.482,1085,,,,-1.482,-33.8106
-1.6809,1086,,,,-1.6809,-32.9175
-2.5038,1087,,,,-2.5038,-33.3387
-2.6052,1088,,,,-2.6052,-33.5454
-0.7098,1089,,,,-0.7098,-34.6413
-0.0468,1090,,,,-0.0468,-32.5275
-1.9695,1091,,,,-1.9695,-33.8964
-0.5109,1092,,,,-0.5109,-33.171
-1.7394,1093,,,,-1.7394,-33.1437
0.1053,1094,,,,0.1053,-34.068
-1.833,1095,,,,-1.833,-32.1375
-1.1739,1096,,,,-1.1739,-32.547
-0.8853,1097,,,,-0.8853,-33.1047
-1.131,1098,,,,-1.131,-33.4206
-1.0764,1099,,,,-1.0764,-32.9019
-1.5834,1100,,,,-1.5834,-32.1258
-1.6185,1101,,,,-1.6185,-33.1788
-1.8525,1102,,,,-1.8525,-33.2373
-1.8525,1103,,,,-1.8525,-33.4284
-2.0826,1104,,,,-2.0826,-33.7014
0.1989,1105,,,,0.1989,-32.3247
-0.0585,1106,,,,-0.0585,-33.9003
-1.2714,1107,,,,-1.2714,-34.1382
-2.4531,1108,,,,-2.4531,-34.0368
-2.0358,1109,,,,-2.0358,-33.639
-1.8681,1110,,,,-1.8681,-34.0875
-0.507,1111,,,,-0.507,-33.7014
-1.2168,1112,,,,-1.2168,-32.8824
-0.9633,1113,,,,-0.9633,-34.0563
-1.5561,1114,,,,-1.5561,-33.7443
-1.6263,1115,,,,-1.6263,-33.327
-0.0741,1116,,,,-0.0741,-33.1125
0.8658,1117,,,,0.8658,-33.9159
-1.1583,1118,,,,-1.1583,-34.5516
-0.6357,1119,,,,-0.6357,-34.6647
-0.6591,1120,,,,-0.6591,-33.9159
-1.1466,1121,,,,-1.1466,-34.6257
-2.1099,1122,,,,-2.1099,-34.8402
-0.9126,1123,,,,-0.9126,-34.4034
-1.0959,1124,,,,-1.0959,-34.4073
-0.6552,1125,,,,-0.6552,-36.2169
-1.1544,1126,,,,-1.1544,-35.0859
-0.5031,1127,,,,-0.5031,-34.9611
-0.2028,1128,,,,-0.2028,-34.6296
-0.7839,1129,,,,-0.7839,-34.8441
0.4641,1130,,,,0.4641,-34.7505
0.3822,1131,,,,0.3822,-33.9939
1.1349,1132,,,,1.1349,-34.6803
0.3432,1133,,,,0.3432,-34.2318
0.624,1134,,,,0.624,-34.068
-1.3962,1135,,,,-1.3962,-34.3449
-0.4602,1136,,,,-0.4602,-35.0235
-1.2909,1137,,,,-1.2909,-35.7996
-0.3393,1138,,,,-0.3393,-34.5165
-0.9906,1139,,,,-0.9906,-35.6475
0.0273,1140,,,,0.0273,-34.8831
-0.6435,1141,,,,-0.6435,-34.224
-0.1911,1142,,,,-0.1911,-35.238
-1.0374,1143,,,,-1.0374,-36.0219
0.3705,1144,,,,0.3705,-34.1616
0.8658,1145,,,,0.8658,-34.8987
0.741,1146,,,,0.741,-35.1756
-0.8619,1147,,,,-0.8619,-35.4993
-0.2379,1148,,,,-0.2379,-34.4463
-0.0195,1149,,,,-0.0195,-34.9299
-0.1053,1150,,,,-0.1053,-34.1889
-0.5811,1151,,,,-0.5811,-33.8535
-0.3627,1152,,,,-0.3627,-34.7856
1.3104,1153,,,,1.3104,-34.3605
0.7098,1154,,,,0.7098,-34.8012
0.6747,1155,,,,0.6747,-34.3839
-1.3845,1156,,,,-1.3845,-34.0329
0.3276,1157,,,,0.3276,-33.873
-0.4953,1158,,,,-0.4953,-33.5064
0.0195,1159,,,,0.0195,-33.1164
0.8853,1160,,,,0.8853,-33.3504
-0.2184,1161,,,,-0.2184,-33.2334
-0.078,1162,,,,-0.078,-34.0836
-0.2535,1163,,,,-0.2535,-33.8301
0.8229,1164,,,,0.8229,-34.7349
1.1193,1165,,,,1.1193,-34.3137
-0.1209,1166,,,,-0.1209,-32.4807
-1.6263,1167,,,,-1.6263,-31.9971
1.2246,1168,,,,1.2246,-33.0813
0.0117,1169,,,,0.0117,-33.7248
1.3026,1170,,,,1.3026,-32.4456
-0.234,1171,,,,-0.234,-33.2256
0.9711,1172,,,,0.9711,-32.3091
1.2285,1173,,,,1.2285,-32.4807
0.897,1174,,,,0.897,-33.3192
1.4157,1175,,,,1.4157,-32.0556
2.4531,1176,,,,2.4531,-33.4245
0.9438,1177,,,,0.9438,-32.2506
1.7316,1178,,,,1.7316,-31.5564
0.6513,1179,,,,0.6513,-32.2662
1.9461,1180,,,,1.9461,-32.2428
-0.3549,1181,,,,-0.3549,-32.1804
1.5366,1182,,,,1.5366,-31.5369
0.3393,1183,,,,0.3393,-30.5502
1.6497,1184,,,,1.6497,-31.4355
2.1684,1185,,,,2.1684,-31.0299
2.0748,1186,,,,2.0748,-30.7452
0.4524,1187,,,,0.4524,-29.7039
2.1528,1188,,,,2.1528,-30.2187
1.5678,1189,,,,1.5678,-29.9301
1.7901,1190,,,,1.7901,-32.2779
0.858,1191,,,,0.858,-9999
1.9851,1192,,,,1.9851,-29.3763
1.5054,1193,,,,1.5054,-30.2928
1.677,1194,,,,1.677,-28.8264
1.833,1195,,,,1.833,-28.6626
1.2441,1196,,,,1.2441,-28.92
1.6107,1197,,,,1.6107,-28.8966
0.4407,1198,,,,0.4407,-28.5417
-0.7371,1199,,,,-0.7371,-28.8381
1.2675,1200,,,,1.2675,-28.7835
0.0975,1201,,,,0.0975,-28.6821
2.0475,1202,,,,2.0475,-27.6993
0.7839,1203,,,,0.7839,-28.4325
2.5194,1204,,,,2.5194,-29.2554
1.092,1205,,,,1.092,-29.0409
1.8564,1206,,,,1.8564,-27.5277
0.936,1207,,,,0.936,-27.2664
2.2464,1208,,,,2.2464,-28.2024
1.0881,1209,,,,1.0881,-29.0214
0.9165,1210,,,,0.9165,-27.7032
0.6162,1211,,,,0.6162,-9999
1.7745,1212,,,,1.7745,-28.9746
1.0959,1213,,,,1.0959,-28.0581
1.1856,1214,,,,1.1856,-28.6743
0.6045,1215,,,,0.6045,-27.9957
-0.3822,1216,,,,-0.3822,-28.647
0.2925,1217,,,,0.2925,-28.3155
2.1255,1218,,,,2.1255,-28.0581
0.0741,1219,,,,0.0741,-28.1946
0.3237,1220,,,,0.3237,-27.7695
1.5522,1221,,,,1.5522,-28.6821
-0.0039,1222,,,,-0.0039,-27.3912
0.1599,1223,,,,0.1599,-27.243
2.0709,1224,,,,2.0709,-27.5901
-1.3182,1225,,,,-1.3182,-26.3694
-0.3042,1226,,,,-0.3042,-26.9349
0.4602,1227,,,,0.4602,-28.5027
-0.7722,1228,,,,-0.7722,-26.9505
-0.8034,1229,,,,-0.8034,-27.5745
0.5655,1230,,,,0.5655,-27.8319
0.585,1231,,,,0.585,-27.5862
-0.7371,1232,,,,-0.7371,-27.6603
-0.4368,1233,,,,-0.4368,-27.0012
-1.8954,1234,,,,-1.8954,-26.97
-0.8385,1235,,,,-0.8385,-28.179
-1.2558,1236,,,,-1.2558,-27.7695
-1.8408,1237,,,,-1.8408,-26.0613
-1.9773,1238,,,,-1.9773,-26.3967
-2.5584,1239,,,,-2.5584,-27.1533
-2.3712,1240,,,,-2.3712,-27.3873
-1.6965,1241,,,,-1.6965,-27.0987
-1.3494,1242,,,,-1.3494,-28.0464
-1.56,1243,,,,-1.56,-27.945
-1.9539,1244,,,,-1.9539,-27.36
-2.1333,1245,,,,-2.1333,-26.892
-2.0085,1246,,,,-2.0085,-26.853
-1.1544,1247,,,,-1.1544,-27.2313
-3.4866,1248,,,,-3.4866,-28.3935
-2.535,1249,,,,-2.535,-28.0503
-3.1278,1250,,,,-3.1278,-28.5339
-2.847,1251,,,,-2.847,-29.4738
-3.5607,1252,,,,-3.5607,-27.7812
-3.3462,1253,,,,-3.3462,-27.7266
-3.2058,1254,,,,-3.2058,-29.2944
-2.9679,1255,,,,-2.9679,-28.5417
-2.6052,1256,,,,-2.6052,-29.6922
-3.6153,1257,,,,-3.6153,-29.7117
-2.7534,1258,,,,-2.7534,-28.3272
-3.6387,1259,,,,-3.6387,-29.5362
-3.3384,1260,,,,-3.3384,-29.9379
-4.5318,1261,,,,-4.5318,-29.9652
-5.1558,1262,,,,-5.1558,-29.8911
-5.2728,1263,,,,-5.2728,-29.8365
-4.8711,1264,,,,-4.8711,-30.2928
-3.7245,1265,,,,-3.7245,-30.3357
-4.368,1266,,,,-4.368,-30.3552
-5.9748,1267,,,,-5.9748,-29.3022
-6.7275,1268,,,,-6.7275,-30.0003
-7.1058,1269,,,,-7.1058,-30.7881
-5.8227,1270,,,,-5.8227,-29.9613
-5.9475,1271,,,,-5.9475,-30.636
-6.1308,1272,,,,-6.1308,-30.9558
-5.8617,1273,,,,-5.8617,-31.2522
-6.1854,1274,,,,-6.1854,-32.2662
-6.0879,1275,,,,-6.0879,-31.4004
-6.4584,1276,,,,-6.4584,-31.2327
-7.2501,1277,,,,-7.2501,-31.3653
-7.0902,1278,,,,-7.0902,-31.806
-7.4334,1279,,,,-7.4334,-31.0143
-6.7938,1280,,,,-6.7938,-33.0423
-6.2673,1281,,,,-6.2673,-32.547
-7.2189,1282,,,,-7.2189,-31.7709
-7.1136,1283,,,,-7.1136,-32.9916
-7.644,1284,,,,-7.644,-32.8278
-7.5153,1285,,,,-7.5153,-31.8255
-7.3437,1286,,,,-7.3437,-32.6913
-8.4669,1287,,,,-8.4669,-32.0439
-7.9443,1288,,,,-7.9443,-33.5844
-8.7009,1289,,,,-8.7009,-32.9604
-9.0714,1290,,,,-9.0714,-33.288
-9.3873,1291,,,,-9.3873,-32.9175
-7.1448,1292,,,,-7.1448,-33.9276
-7.7415,1293,,,,-7.7415,-32.3754
-8.1003,1294,,,,-8.1003,-32.8512
-9.6291,1295,,,,-9.6291,-31.8801
